Mapping parameters for Caretta caretta (loggerhead turtle)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."


Map data (HSPEC) for predicted occurrences (n = 13089): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Caretta,caretta,38.75,119.75,1311:489:4,0.38
Caretta,caretta,39.25,117.75,1311:497:2,0.30
Caretta,caretta,39.25,118.25,1311:498:1,0.34
Caretta,caretta,39.25,118.75,1311:498:2,0.38
Caretta,caretta,30.75,121.25,1312:101:3,0.31
Caretta,caretta,30.75,121.75,1312:101:4,0.26
Caretta,caretta,31.75,120.75,1312:110:4,0.37
Caretta,caretta,31.25,122.25,1312:112:1,0.31
Caretta,caretta,32.25,121.25,1312:121:1,0.22
Caretta,caretta,32.25,121.75,1312:121:2,0.29
Caretta,caretta,34.25,120.25,1312:140:1,0.20
Caretta,caretta,31.75,128.75,1312:218:4,0.24
Caretta,caretta,32.75,128.25,1312:228:3,0.27
Caretta,caretta,32.25,129.25,1312:229:1,0.28
Caretta,caretta,37.75,120.25,1312:370:3,0.38
Caretta,caretta,38.75,120.25,1312:380:3,0.26
Caretta,caretta,39.25,120.75,1312:390:2,0.36
Caretta,caretta,39.75,120.75,1312:390:4,0.24
Caretta,caretta,39.25,121.25,1312:391:1,0.38
Caretta,caretta,39.75,121.25,1312:391:3,0.33
Caretta,caretta,39.75,121.75,1312:391:4,0.35
Caretta,caretta,37.25,126.25,1312:476:1,0.33
Caretta,caretta,37.75,126.25,1312:476:3,0.37
Caretta,caretta,34.75,133.75,1313:143:4,0.32
Caretta,caretta,35.75,130.75,1313:350:4,0.38
Caretta,caretta,35.75,131.75,1313:351:4,0.34
Caretta,caretta,36.75,132.75,1313:362:4,0.27
Caretta,caretta,37.25,133.25,1313:373:1,0.23
Caretta,caretta,38.25,136.75,1313:486:2,0.28
Caretta,caretta,39.25,138.75,1313:498:2,0.28
Caretta,caretta,42.75,4.75,1400:124:4,0.28
Caretta,caretta,42.75,6.25,1400:226:3,0.38
Caretta,caretta,42.25,9.25,1400:229:1,0.31
Caretta,caretta,40.25,10.25,1401:100:1,0.21
Caretta,caretta,44.75,12.25,1401:142:3,0.39
Caretta,caretta,40.75,18.75,1401:208:4,0.31
Caretta,caretta,41.75,16.75,1401:216:4,0.30
Caretta,caretta,41.25,17.75,1401:217:2,0.33
Caretta,caretta,41.25,18.75,1401:218:2,0.27
Caretta,caretta,41.75,18.75,1401:218:4,0.33
Caretta,caretta,41.25,19.75,1401:219:2,0.39
Caretta,caretta,42.25,16.75,1401:226:2,0.34
Caretta,caretta,41.25,27.75,1402:217:2,0.35
Caretta,caretta,41.75,28.75,1402:218:4,0.38
Caretta,caretta,41.75,29.25,1402:219:3,0.28
Caretta,caretta,42.75,27.75,1402:227:4,0.39
Caretta,caretta,43.25,27.75,1402:237:2,0.38
Caretta,caretta,43.25,28.25,1402:238:1,0.38
Caretta,caretta,43.25,28.75,1402:238:2,0.39
Caretta,caretta,43.75,28.75,1402:238:4,0.36
Caretta,caretta,43.75,29.25,1402:239:3,0.34
Caretta,caretta,44.25,28.75,1402:248:2,0.28
Caretta,caretta,44.25,29.25,1402:249:1,0.28
Caretta,caretta,44.25,29.75,1402:249:2,0.35
Caretta,caretta,44.75,29.75,1402:249:4,0.20
Caretta,caretta,45.75,29.75,1402:459:4,0.23
Caretta,caretta,41.75,31.25,1403:111:3,0.30
Caretta,caretta,43.75,30.25,1403:130:3,0.36
Caretta,caretta,44.25,30.25,1403:140:1,0.34
Caretta,caretta,44.25,30.75,1403:140:2,0.30
Caretta,caretta,44.75,30.25,1403:140:3,0.34
Caretta,caretta,44.75,30.75,1403:140:4,0.38
Caretta,caretta,44.75,31.25,1403:141:3,0.32
Caretta,caretta,44.75,31.75,1403:141:4,0.23
Caretta,caretta,44.75,32.25,1403:142:3,0.24
Caretta,caretta,44.75,32.75,1403:142:4,0.22
Caretta,caretta,41.75,36.75,1403:216:4,0.27
Caretta,caretta,41.75,37.25,1403:217:3,0.23
Caretta,caretta,45.25,30.25,1403:350:1,0.30
Caretta,caretta,45.25,30.75,1403:350:2,0.37
Caretta,caretta,45.75,30.25,1403:350:3,0.29
Caretta,caretta,45.75,30.75,1403:350:4,0.33
Caretta,caretta,45.25,31.25,1403:351:1,0.38
Caretta,caretta,45.25,31.75,1403:351:2,0.37
Caretta,caretta,45.75,31.25,1403:351:3,0.35
Caretta,caretta,45.75,31.75,1403:351:4,0.35
Caretta,caretta,45.25,32.25,1403:352:1,0.36
Caretta,caretta,45.25,32.75,1403:352:2,0.39
Caretta,caretta,45.75,32.25,1403:352:3,0.33
Caretta,caretta,45.75,32.75,1403:352:4,0.30
Caretta,caretta,45.25,33.75,1403:353:2,0.38
Caretta,caretta,45.75,33.25,1403:353:3,0.30
Caretta,caretta,45.75,33.75,1403:353:4,0.30
Caretta,caretta,45.75,34.75,1403:354:4,0.29
Caretta,caretta,46.25,30.25,1403:360:1,0.28
Caretta,caretta,46.25,30.75,1403:360:2,0.30
Caretta,caretta,46.75,30.75,1403:360:4,0.27
Caretta,caretta,46.25,31.25,1403:361:1,0.30
Caretta,caretta,46.25,31.75,1403:361:2,0.29
Caretta,caretta,46.75,31.25,1403:361:3,0.27
Caretta,caretta,46.75,31.75,1403:361:4,0.27
Caretta,caretta,46.25,32.25,1403:362:1,0.28
Caretta,caretta,46.25,32.75,1403:362:2,0.24
Caretta,caretta,46.75,32.25,1403:362:3,0.26
Caretta,caretta,46.25,33.25,1403:363:1,0.28
Caretta,caretta,46.25,33.75,1403:363:2,0.27
Caretta,caretta,46.25,34.75,1403:364:2,0.23
Caretta,caretta,45.25,35.25,1403:455:1,0.37
Caretta,caretta,45.25,35.75,1403:455:2,0.38
Caretta,caretta,45.75,35.25,1403:455:3,0.33
Caretta,caretta,45.75,35.75,1403:455:4,0.33
Caretta,caretta,45.25,36.25,1403:456:1,0.38
Caretta,caretta,45.25,36.75,1403:456:2,0.38
Caretta,caretta,45.75,36.25,1403:456:3,0.33
Caretta,caretta,45.75,36.75,1403:456:4,0.33
Caretta,caretta,45.25,37.25,1403:457:1,0.38
Caretta,caretta,45.75,37.25,1403:457:3,0.33
Caretta,caretta,45.75,37.75,1403:457:4,0.35
Caretta,caretta,46.25,35.25,1403:465:1,0.27
Caretta,caretta,46.25,35.75,1403:465:2,0.29
Caretta,caretta,46.75,35.75,1403:465:4,0.26
Caretta,caretta,46.25,36.25,1403:466:1,0.31
Caretta,caretta,46.25,36.75,1403:466:2,0.31
Caretta,caretta,46.75,36.25,1403:466:3,0.28
Caretta,caretta,46.75,36.75,1403:466:4,0.30
Caretta,caretta,46.25,37.25,1403:467:1,0.31
Caretta,caretta,46.25,37.75,1403:467:2,0.31
Caretta,caretta,46.75,37.25,1403:467:3,0.29
Caretta,caretta,46.75,37.75,1403:467:4,0.29
Caretta,caretta,46.25,38.25,1403:468:1,0.31
Caretta,caretta,46.25,38.75,1403:468:2,0.32
Caretta,caretta,46.75,38.25,1403:468:3,0.29
Caretta,caretta,46.75,38.75,1403:468:4,0.31
Caretta,caretta,47.25,37.75,1403:477:2,0.28
Caretta,caretta,47.25,38.25,1403:478:1,0.28
Caretta,caretta,47.25,38.75,1403:478:2,0.30
Caretta,caretta,47.25,39.25,1403:479:1,0.31
Caretta,caretta,42.75,40.25,1404:120:3,0.23
Caretta,caretta,42.25,41.25,1404:121:1,0.32
Caretta,caretta,40.25,119.75,1411:209:2,0.37
Caretta,caretta,40.25,120.25,1412:100:1,0.36
Caretta,caretta,40.25,120.75,1412:100:2,0.35
Caretta,caretta,40.75,120.75,1412:100:4,0.35
Caretta,caretta,40.25,121.25,1412:101:1,0.32
Caretta,caretta,40.25,121.75,1412:101:2,0.31
Caretta,caretta,40.75,121.25,1412:101:3,0.36
Caretta,caretta,40.75,121.75,1412:101:4,0.34
Caretta,caretta,40.25,122.25,1412:102:1,0.37
Caretta,caretta,40.75,122.25,1412:102:3,0.35
Caretta,caretta,41.25,129.75,1412:219:2,0.37
Caretta,caretta,41.75,129.75,1412:219:4,0.34
Caretta,caretta,41.75,130.25,1413:110:3,0.34
Caretta,caretta,42.25,130.25,1413:120:1,0.30
Caretta,caretta,42.25,130.75,1413:120:2,0.26
Caretta,caretta,42.25,131.25,1413:121:1,0.23
Caretta,caretta,40.75,142.25,1414:102:3,0.24
Caretta,caretta,41.75,141.75,1414:111:4,0.36
Caretta,caretta,41.75,142.75,1414:112:4,0.20
Caretta,caretta,41.75,143.25,1414:113:3,0.20
Caretta,caretta,42.25,140.75,1414:120:2,0.38
Caretta,caretta,42.25,141.25,1414:121:1,0.35
Caretta,caretta,42.25,141.75,1414:121:2,0.32
Caretta,caretta,42.75,141.25,1414:121:3,0.38
Caretta,caretta,42.75,141.75,1414:121:4,0.34
Caretta,caretta,42.25,142.25,1414:122:1,0.30
Caretta,caretta,42.25,142.75,1414:122:2,0.22
Caretta,caretta,43.75,140.75,1414:130:4,0.27
Caretta,caretta,43.75,141.75,1414:131:4,0.33
Caretta,caretta,44.25,140.75,1414:140:2,0.25
Caretta,caretta,44.75,140.25,1414:140:3,0.34
Caretta,caretta,44.75,140.75,1414:140:4,0.25
Caretta,caretta,44.25,141.75,1414:141:2,0.31
Caretta,caretta,44.75,141.25,1414:141:3,0.35
Caretta,caretta,44.75,141.75,1414:141:4,0.33
Caretta,caretta,45.25,140.75,1414:350:2,0.30
Caretta,caretta,45.75,140.75,1414:350:4,0.20
Caretta,caretta,45.25,141.25,1414:351:1,0.34
Caretta,caretta,45.25,141.75,1414:351:2,0.22
Caretta,caretta,45.75,141.25,1414:351:3,0.25
Caretta,caretta,51.75,0.75,1500:110:4,0.38
Caretta,caretta,51.25,3.75,1500:113:2,0.38
Caretta,caretta,51.75,3.25,1500:113:3,0.38
Caretta,caretta,51.75,3.75,1500:113:4,0.33
Caretta,caretta,51.25,4.25,1500:114:1,0.38
Caretta,caretta,51.75,4.25,1500:114:3,0.32
Caretta,caretta,52.75,0.25,1500:120:3,0.27
Caretta,caretta,52.75,0.75,1500:120:4,0.31
Caretta,caretta,52.25,1.25,1500:121:1,0.37
Caretta,caretta,52.25,1.75,1500:121:2,0.37
Caretta,caretta,52.75,1.25,1500:121:3,0.32
Caretta,caretta,52.75,1.75,1500:121:4,0.32
Caretta,caretta,52.25,2.25,1500:122:1,0.39
Caretta,caretta,52.75,2.25,1500:122:3,0.34
Caretta,caretta,52.75,2.75,1500:122:4,0.37
Caretta,caretta,52.25,3.75,1500:123:2,0.36
Caretta,caretta,52.75,3.25,1500:123:3,0.39
Caretta,caretta,52.75,3.75,1500:123:4,0.39
Caretta,caretta,52.25,4.25,1500:124:1,0.31
Caretta,caretta,52.25,4.75,1500:124:2,0.32
Caretta,caretta,52.75,4.25,1500:124:3,0.36
Caretta,caretta,52.75,4.75,1500:124:4,0.34
Caretta,caretta,53.25,0.25,1500:130:1,0.27
Caretta,caretta,53.25,0.75,1500:130:2,0.28
Caretta,caretta,53.75,0.25,1500:130:3,0.23
Caretta,caretta,53.75,0.75,1500:130:4,0.24
Caretta,caretta,53.25,1.25,1500:131:1,0.28
Caretta,caretta,53.25,1.75,1500:131:2,0.29
Caretta,caretta,53.75,1.25,1500:131:3,0.25
Caretta,caretta,53.75,1.75,1500:131:4,0.27
Caretta,caretta,53.25,2.25,1500:132:1,0.32
Caretta,caretta,53.25,2.75,1500:132:2,0.34
Caretta,caretta,53.75,2.25,1500:132:3,0.29
Caretta,caretta,53.75,2.75,1500:132:4,0.32
Caretta,caretta,53.25,3.25,1500:133:1,0.36
Caretta,caretta,53.25,3.75,1500:133:2,0.37
Caretta,caretta,53.75,3.25,1500:133:3,0.34
Caretta,caretta,53.75,3.75,1500:133:4,0.35
Caretta,caretta,53.25,4.25,1500:134:1,0.37
Caretta,caretta,53.25,4.75,1500:134:2,0.36
Caretta,caretta,53.75,4.25,1500:134:3,0.36
Caretta,caretta,53.75,4.75,1500:134:4,0.37
Caretta,caretta,54.25,0.25,1500:140:1,0.25
Caretta,caretta,54.25,0.75,1500:140:2,0.25
Caretta,caretta,54.75,0.25,1500:140:3,0.28
Caretta,caretta,54.75,0.75,1500:140:4,0.28
Caretta,caretta,54.25,1.25,1500:141:1,0.26
Caretta,caretta,54.25,1.75,1500:141:2,0.27
Caretta,caretta,54.75,1.25,1500:141:3,0.27
Caretta,caretta,54.75,1.75,1500:141:4,0.28
Caretta,caretta,54.25,2.25,1500:142:1,0.30
Caretta,caretta,54.25,2.75,1500:142:2,0.31
Caretta,caretta,54.75,2.25,1500:142:3,0.29
Caretta,caretta,54.75,2.75,1500:142:4,0.30
Caretta,caretta,54.25,3.25,1500:143:1,0.32
Caretta,caretta,54.25,3.75,1500:143:2,0.33
Caretta,caretta,54.75,3.25,1500:143:3,0.30
Caretta,caretta,54.75,3.75,1500:143:4,0.31
Caretta,caretta,54.25,4.25,1500:144:1,0.34
Caretta,caretta,54.25,4.75,1500:144:2,0.35
Caretta,caretta,54.75,4.25,1500:144:3,0.31
Caretta,caretta,54.75,4.75,1500:144:4,0.33
Caretta,caretta,52.25,5.25,1500:225:1,0.31
Caretta,caretta,52.75,5.25,1500:225:3,0.34
Caretta,caretta,52.75,5.75,1500:225:4,0.32
Caretta,caretta,53.25,5.25,1500:235:1,0.34
Caretta,caretta,53.25,5.75,1500:235:2,0.34
Caretta,caretta,53.75,5.25,1500:235:3,0.37
Caretta,caretta,53.75,5.75,1500:235:4,0.36
Caretta,caretta,53.25,6.25,1500:236:1,0.33
Caretta,caretta,53.25,6.75,1500:236:2,0.32
Caretta,caretta,53.75,6.25,1500:236:3,0.35
Caretta,caretta,53.75,6.75,1500:236:4,0.33
Caretta,caretta,53.25,7.25,1500:237:1,0.31
Caretta,caretta,53.75,7.25,1500:237:3,0.31
Caretta,caretta,53.75,7.75,1500:237:4,0.31
Caretta,caretta,53.25,8.25,1500:238:1,0.30
Caretta,caretta,53.75,8.25,1500:238:3,0.30
Caretta,caretta,53.75,8.75,1500:238:4,0.27
Caretta,caretta,54.25,5.25,1500:245:1,0.35
Caretta,caretta,54.25,5.75,1500:245:2,0.36
Caretta,caretta,54.75,5.25,1500:245:3,0.33
Caretta,caretta,54.75,5.75,1500:245:4,0.34
Caretta,caretta,54.25,6.25,1500:246:1,0.35
Caretta,caretta,54.25,6.75,1500:246:2,0.34
Caretta,caretta,54.75,6.25,1500:246:3,0.34
Caretta,caretta,54.75,6.75,1500:246:4,0.34
Caretta,caretta,54.25,7.25,1500:247:1,0.32
Caretta,caretta,54.25,7.75,1500:247:2,0.31
Caretta,caretta,54.75,7.25,1500:247:3,0.31
Caretta,caretta,54.75,7.75,1500:247:4,0.29
Caretta,caretta,54.25,8.25,1500:248:1,0.30
Caretta,caretta,54.25,8.75,1500:248:2,0.25
Caretta,caretta,54.75,8.25,1500:248:3,0.27
Caretta,caretta,54.75,8.75,1500:248:4,0.22
Caretta,caretta,55.25,0.25,1500:350:1,0.29
Caretta,caretta,55.25,0.75,1500:350:2,0.28
Caretta,caretta,55.75,0.25,1500:350:3,0.28
Caretta,caretta,55.75,0.75,1500:350:4,0.27
Caretta,caretta,55.25,1.25,1500:351:1,0.28
Caretta,caretta,55.25,1.75,1500:351:2,0.28
Caretta,caretta,55.75,1.25,1500:351:3,0.24
Caretta,caretta,55.75,1.75,1500:351:4,0.24
Caretta,caretta,55.25,2.25,1500:352:1,0.28
Caretta,caretta,55.25,2.75,1500:352:2,0.28
Caretta,caretta,55.75,2.25,1500:352:3,0.27
Caretta,caretta,55.75,2.75,1500:352:4,0.27
Caretta,caretta,55.25,3.25,1500:353:1,0.28
Caretta,caretta,55.25,3.75,1500:353:2,0.28
Caretta,caretta,55.75,3.25,1500:353:3,0.27
Caretta,caretta,55.75,3.75,1500:353:4,0.26
Caretta,caretta,55.25,4.25,1500:354:1,0.29
Caretta,caretta,55.25,4.75,1500:354:2,0.29
Caretta,caretta,55.75,4.25,1500:354:3,0.26
Caretta,caretta,55.75,4.75,1500:354:4,0.27
Caretta,caretta,56.25,0.25,1500:360:1,0.21
Caretta,caretta,56.25,0.75,1500:360:2,0.21
Caretta,caretta,56.75,0.25,1500:360:3,0.21
Caretta,caretta,56.25,1.25,1500:361:1,0.21
Caretta,caretta,56.25,1.75,1500:361:2,0.21
Caretta,caretta,56.25,2.25,1500:362:1,0.21
Caretta,caretta,56.25,2.75,1500:362:2,0.23
Caretta,caretta,56.75,2.25,1500:362:3,0.20
Caretta,caretta,56.75,2.75,1500:362:4,0.21
Caretta,caretta,56.25,3.25,1500:363:1,0.21
Caretta,caretta,56.25,3.75,1500:363:2,0.23
Caretta,caretta,56.75,3.25,1500:363:3,0.21
Caretta,caretta,56.75,3.75,1500:363:4,0.22
Caretta,caretta,56.25,4.25,1500:364:1,0.24
Caretta,caretta,56.25,4.75,1500:364:2,0.25
Caretta,caretta,56.75,4.25,1500:364:3,0.22
Caretta,caretta,56.75,4.75,1500:364:4,0.23
Caretta,caretta,57.25,2.75,1500:372:2,0.20
Caretta,caretta,57.75,2.75,1500:372:4,0.20
Caretta,caretta,57.25,3.25,1500:373:1,0.20
Caretta,caretta,57.25,3.75,1500:373:2,0.21
Caretta,caretta,57.75,3.25,1500:373:3,0.20
Caretta,caretta,57.75,3.75,1500:373:4,0.22
Caretta,caretta,57.25,4.25,1500:374:1,0.22
Caretta,caretta,57.25,4.75,1500:374:2,0.23
Caretta,caretta,57.75,4.25,1500:374:3,0.23
Caretta,caretta,57.75,4.75,1500:374:4,0.23
Caretta,caretta,58.25,2.25,1500:382:1,0.20
Caretta,caretta,58.25,2.75,1500:382:2,0.20
Caretta,caretta,59.25,4.75,1500:394:2,0.20
Caretta,caretta,55.25,5.25,1500:455:1,0.30
Caretta,caretta,55.25,5.75,1500:455:2,0.31
Caretta,caretta,55.75,5.25,1500:455:3,0.28
Caretta,caretta,55.75,5.75,1500:455:4,0.29
Caretta,caretta,55.25,6.25,1500:456:1,0.32
Caretta,caretta,55.25,6.75,1500:456:2,0.32
Caretta,caretta,55.75,6.25,1500:456:3,0.31
Caretta,caretta,55.75,6.75,1500:456:4,0.30
Caretta,caretta,55.25,7.25,1500:457:1,0.30
Caretta,caretta,55.25,7.75,1500:457:2,0.27
Caretta,caretta,55.75,7.25,1500:457:3,0.28
Caretta,caretta,55.75,7.75,1500:457:4,0.26
Caretta,caretta,55.25,8.25,1500:458:1,0.26
Caretta,caretta,55.25,8.75,1500:458:2,0.20
Caretta,caretta,55.75,8.25,1500:458:3,0.25
Caretta,caretta,56.25,5.25,1500:465:1,0.26
Caretta,caretta,56.25,5.75,1500:465:2,0.28
Caretta,caretta,56.75,5.25,1500:465:3,0.24
Caretta,caretta,56.75,5.75,1500:465:4,0.26
Caretta,caretta,56.25,6.25,1500:466:1,0.29
Caretta,caretta,56.25,6.75,1500:466:2,0.29
Caretta,caretta,56.75,6.25,1500:466:3,0.27
Caretta,caretta,56.75,6.75,1500:466:4,0.27
Caretta,caretta,56.25,7.25,1500:467:1,0.28
Caretta,caretta,56.25,7.75,1500:467:2,0.26
Caretta,caretta,56.75,7.25,1500:467:3,0.27
Caretta,caretta,56.75,7.75,1500:467:4,0.27
Caretta,caretta,56.25,8.25,1500:468:1,0.25
Caretta,caretta,56.75,8.25,1500:468:3,0.26
Caretta,caretta,56.75,8.75,1500:468:4,0.25
Caretta,caretta,57.25,5.25,1500:475:1,0.24
Caretta,caretta,57.25,5.75,1500:475:2,0.24
Caretta,caretta,57.75,5.25,1500:475:3,0.20
Caretta,caretta,57.25,6.25,1500:476:1,0.25
Caretta,caretta,57.25,6.75,1500:476:2,0.25
Caretta,caretta,57.25,7.25,1500:477:1,0.26
Caretta,caretta,57.25,7.75,1500:477:2,0.26
Caretta,caretta,57.75,7.75,1500:477:4,0.22
Caretta,caretta,57.25,8.25,1500:478:1,0.26
Caretta,caretta,57.25,8.75,1500:478:2,0.26
Caretta,caretta,57.75,8.75,1500:478:4,0.24
Caretta,caretta,57.25,9.25,1500:479:1,0.26
Caretta,caretta,57.25,9.75,1500:479:2,0.22
Caretta,caretta,57.75,9.25,1500:479:3,0.25
Caretta,caretta,57.75,9.75,1500:479:4,0.25
Caretta,caretta,58.25,5.75,1500:485:2,0.21
Caretta,caretta,58.75,5.25,1500:485:3,0.20
Caretta,caretta,58.25,6.25,1500:486:1,0.20
Caretta,caretta,58.25,6.75,1500:486:2,0.20
Caretta,caretta,58.25,7.75,1500:487:2,0.20
Caretta,caretta,58.25,8.25,1500:488:1,0.21
Caretta,caretta,58.25,8.75,1500:488:2,0.21
Caretta,caretta,58.75,9.25,1500:489:3,0.20
Caretta,caretta,58.75,9.75,1500:489:4,0.20
Caretta,caretta,57.25,10.25,1501:370:1,0.20
Caretta,caretta,57.75,10.25,1501:370:3,0.23
Caretta,caretta,57.75,10.75,1501:370:4,0.22
Caretta,caretta,58.25,10.75,1501:380:2,0.21
Caretta,caretta,58.75,10.25,1501:380:3,0.20
Caretta,caretta,58.75,10.75,1501:380:4,0.20
Caretta,caretta,-1.25,8.25,3000:218:1,0.28
Caretta,caretta,-1.75,8.75,3000:218:4,0.28
Caretta,caretta,-3.75,10.25,3001:130:3,0.38
Caretta,caretta,-4.75,12.25,3001:142:3,0.25
Caretta,caretta,-5.75,11.75,3001:351:4,0.32
Caretta,caretta,-6.25,11.75,3001:361:2,0.34
Caretta,caretta,-6.25,12.25,3001:362:1,0.31
Caretta,caretta,-0.25,43.25,3004:103:1,0.33
Caretta,caretta,-9.25,50.75,3005:390:2,0.20
Caretta,caretta,-5.25,57.25,3005:457:1,0.35
Caretta,caretta,-8.75,60.25,3006:380:3,0.34
Caretta,caretta,-9.75,61.25,3006:391:3,0.34
Caretta,caretta,-0.25,73.25,3007:103:1,0.33
Caretta,caretta,-0.75,73.25,3007:103:3,0.33
Caretta,caretta,-7.75,71.25,3007:371:3,0.31
Caretta,caretta,-7.75,71.75,3007:371:4,0.30
Caretta,caretta,-0.25,97.75,3009:207:2,0.31
Caretta,caretta,-0.25,98.25,3009:208:1,0.32
Caretta,caretta,-0.25,98.75,3009:208:2,0.32
Caretta,caretta,-0.75,98.25,3009:208:3,0.32
Caretta,caretta,-0.75,98.75,3009:208:4,0.33
Caretta,caretta,-0.25,99.25,3009:209:1,0.32
Caretta,caretta,-0.25,99.75,3009:209:2,0.33
Caretta,caretta,-0.75,99.25,3009:209:3,0.33
Caretta,caretta,-1.25,98.75,3009:218:2,0.33
Caretta,caretta,-1.75,98.75,3009:218:4,0.34
Caretta,caretta,-1.25,99.25,3009:219:1,0.33
Caretta,caretta,-1.75,99.25,3009:219:3,0.34
Caretta,caretta,-1.75,99.75,3009:219:4,0.34
Caretta,caretta,-2.25,99.25,3009:229:1,0.23
Caretta,caretta,-2.25,99.75,3009:229:2,0.35
Caretta,caretta,-2.75,99.75,3009:229:4,0.35
Caretta,caretta,-0.25,100.25,3010:100:1,0.32
Caretta,caretta,-0.75,100.25,3010:100:3,0.33
Caretta,caretta,-0.25,103.75,3010:103:2,0.31
Caretta,caretta,-0.75,103.25,3010:103:3,0.30
Caretta,caretta,-0.75,103.75,3010:103:4,0.29
Caretta,caretta,-0.25,104.25,3010:104:1,0.31
Caretta,caretta,-0.25,104.75,3010:104:2,0.32
Caretta,caretta,-0.75,104.25,3010:104:3,0.30
Caretta,caretta,-0.75,104.75,3010:104:4,0.31
Caretta,caretta,-1.25,100.25,3010:110:1,0.34
Caretta,caretta,-1.25,100.75,3010:110:2,0.33
Caretta,caretta,-1.75,100.25,3010:110:3,0.25
Caretta,caretta,-1.75,100.75,3010:110:4,0.34
Caretta,caretta,-1.25,104.25,3010:114:1,0.29
Caretta,caretta,-1.25,104.75,3010:114:2,0.29
Caretta,caretta,-1.75,104.25,3010:114:3,0.30
Caretta,caretta,-1.75,104.75,3010:114:4,0.28
Caretta,caretta,-2.25,100.25,3010:120:1,0.35
Caretta,caretta,-2.25,100.75,3010:120:2,0.35
Caretta,caretta,-2.75,100.25,3010:120:3,0.36
Caretta,caretta,-2.75,100.75,3010:120:4,0.36
Caretta,caretta,-2.25,101.25,3010:121:1,0.35
Caretta,caretta,-2.75,101.25,3010:121:3,0.36
Caretta,caretta,-2.25,104.75,3010:124:2,0.30
Caretta,caretta,-3.25,100.25,3010:130:1,0.36
Caretta,caretta,-3.25,100.75,3010:130:2,0.36
Caretta,caretta,-3.75,100.75,3010:130:4,0.36
Caretta,caretta,-3.25,101.25,3010:131:1,0.36
Caretta,caretta,-3.25,101.75,3010:131:2,0.37
Caretta,caretta,-3.75,101.25,3010:131:3,0.37
Caretta,caretta,-3.75,101.75,3010:131:4,0.38
Caretta,caretta,-3.75,102.25,3010:132:3,0.38
Caretta,caretta,-4.25,101.25,3010:141:1,0.36
Caretta,caretta,-4.75,101.25,3010:141:3,0.26
Caretta,caretta,-4.25,102.25,3010:142:1,0.39
Caretta,caretta,-4.25,102.75,3010:142:2,0.39
Caretta,caretta,-4.75,102.75,3010:142:4,0.39
Caretta,caretta,-4.75,103.25,3010:143:3,0.39
Caretta,caretta,-4.75,103.75,3010:143:4,0.38
Caretta,caretta,-0.25,105.25,3010:205:1,0.33
Caretta,caretta,-0.25,105.75,3010:205:2,0.34
Caretta,caretta,-0.75,105.25,3010:205:3,0.31
Caretta,caretta,-0.75,105.75,3010:205:4,0.32
Caretta,caretta,-0.25,106.25,3010:206:1,0.35
Caretta,caretta,-0.25,106.75,3010:206:2,0.35
Caretta,caretta,-0.75,106.25,3010:206:3,0.34
Caretta,caretta,-0.75,106.75,3010:206:4,0.34
Caretta,caretta,-0.25,107.25,3010:207:1,0.35
Caretta,caretta,-0.25,107.75,3010:207:2,0.33
Caretta,caretta,-0.75,107.25,3010:207:3,0.35
Caretta,caretta,-0.75,107.75,3010:207:4,0.34
Caretta,caretta,-0.25,108.25,3010:208:1,0.31
Caretta,caretta,-0.25,108.75,3010:208:2,0.29
Caretta,caretta,-0.75,108.25,3010:208:3,0.32
Caretta,caretta,-0.75,108.75,3010:208:4,0.31
Caretta,caretta,-0.25,109.25,3010:209:1,0.29
Caretta,caretta,-0.75,109.25,3010:209:3,0.30
Caretta,caretta,-0.75,109.75,3010:209:4,0.29
Caretta,caretta,-1.25,105.25,3010:215:1,0.31
Caretta,caretta,-1.25,105.75,3010:215:2,0.32
Caretta,caretta,-1.75,105.25,3010:215:3,0.29
Caretta,caretta,-1.75,105.75,3010:215:4,0.32
Caretta,caretta,-1.25,106.25,3010:216:1,0.33
Caretta,caretta,-1.25,106.75,3010:216:2,0.34
Caretta,caretta,-1.75,106.25,3010:216:3,0.32
Caretta,caretta,-1.75,106.75,3010:216:4,0.33
Caretta,caretta,-1.25,107.25,3010:217:1,0.34
Caretta,caretta,-1.25,107.75,3010:217:2,0.34
Caretta,caretta,-1.75,107.25,3010:217:3,0.33
Caretta,caretta,-1.75,107.75,3010:217:4,0.34
Caretta,caretta,-1.25,108.25,3010:218:1,0.33
Caretta,caretta,-1.25,108.75,3010:218:2,0.32
Caretta,caretta,-1.75,108.25,3010:218:3,0.33
Caretta,caretta,-1.75,108.75,3010:218:4,0.33
Caretta,caretta,-1.25,109.25,3010:219:1,0.31
Caretta,caretta,-1.25,109.75,3010:219:2,0.30
Caretta,caretta,-1.75,109.25,3010:219:3,0.32
